	ModName	FuncName	CodeLine	TotalTime	AvgTime	PctTime	Hits	PctHits	LineText	
434	C:\IG\IG\PRE\FMalla.frm	Option1_Click	11	0	0	0.00%	0	0.00%	Old = Picture1.FillStyle	
435	C:\IG\IG\PRE\FMalla.frm	Option1_Click	28	0	0	0.00%	0	0.00%	Case Else	
436	C:\IG\IG\PRE\FMalla.frm	Option1_Click	29	0	0	0.00%	0	0.00%	Tmx(VScroll1) = 1	
437	C:\IG\IG\PRE\FMalla.frm	Option1_Click	30	0	0	0.00%	0	0.00%	Option3 = True	
438	C:\IG\IG\PRE\FMalla.frm	Option1_Click	31	0	0	0.00%	0	0.00%	PowX(VScroll1) = 1	
439	C:\IG\IG\PRE\FMalla.frm	Option1_Click	32	0	0	0.00%	0	0.00%	Picture1.Line (Dx(1, VScroll1) + Dx(0, VScroll1), 0)-(Dx(0, VScroll1), Yl), , B	
440	C:\IG\IG\PRE\FMalla.frm	Option1_Click	33	0	0	0.00%	0	0.00%	Picture1.FillStyle = Old	
441	C:\IG\IG\PRE\FMalla.frm	Option1_Click	34	0	0	0.00%	0	0.00%	Picture1.FillColor = OldC	
442	C:\IG\IG\PRE\FMalla.frm	Option1_Click	35	0	0	0.00%	0	0.00%	Picture1.Line (0, 0)-(Xl, Yl), , B	
443	C:\IG\IG\PRE\FMalla.frm	Option1_Click	36	0	0	0.00%	0	0.00%	If Ns > 0 Then	
444	C:\IG\IG\PRE\FMalla.frm	Option1_Click	37	0	0	0.00%	0	0.00%	For K = 1 To Ns	
445	C:\IG\IG\PRE\FMalla.frm	Option1_Click	38	0	0	0.00%	0	0.00%	Picture1.Line (S(0, K), S(1, K))-(S(2, K), S(3, K)), , B	
446	C:\IG\IG\PRE\FMalla.frm	Option1_Click	39	0	0	0.00%	0	0.00%	Picture1.CurrentX = S(0, K) / 2 + S(2, K) / 2	
447	C:\IG\IG\PRE\FPR.frm	Form_Load	10	0	0	0.00%	0	0.00%	Relax(0) = 1	
448	C:\IG\IG\PRE\FMalla.frm	Option1_Click	25	0	0	0.00%	0	0.00%	Option6 = True	
449	C:\IG\IG\PRE\FMalla.frm	Form_Activate	23	0	0	0.00%	0	0.00%	For K = 1 To Ns	
450	C:\IG\IG\PRE\FMalla.frm	Form_Activate	9	0	0	0.00%	0	0.00%	VScroll1.Max = 1	
451	C:\IG\IG\PRE\FMalla.frm	Form_Activate	10	0	0	0.00%	0	0.00%	VScroll1.Min = Ndx	
452	C:\IG\IG\PRE\FMalla.frm	Form_Activate	11	0	0	0.00%	0	0.00%	VScroll1 = 1	
453	C:\IG\IG\PRE\FMalla.frm	Form_Activate	12	0	0	0.00%	0	0.00%	Old = Picture1.FillStyle	
454	C:\IG\IG\PRE\FMalla.frm	Form_Activate	13	0	0	0.00%	0	0.00%	OldC = Picture1.FillColor	
455	C:\IG\IG\PRE\FMalla.frm	Form_Activate	14	0	0	0.00%	0	0.00%	Picture1.FillStyle = 3	
456	C:\IG\IG\PRE\FMalla.frm	Form_Activate	15	0	0	0.00%	0	0.00%	Picture1.FillColor = QBColor(10)	
457	C:\IG\IG\PRE\FMalla.frm	Form_Activate	16	0	0	0.00%	0	0.00%	Text1 = BloqX(VScroll1)	
458	C:\IG\IG\PRE\FMalla.frm	Form_Activate	17	0	0	0.00%	0	0.00%	Picture1.Line (Dx(1, VScroll1) + Dx(0, VScroll1), 0)-(Dx(0, VScroll1), Yl), , B	
459	C:\IG\IG\PRE\FMalla.frm	Form_Activate	18	0	0	0.00%	0	0.00%	Picture1.FillStyle = Old	
460	C:\IG\IG\PRE\FMalla.frm	Form_Activate	19	0	0	0.00%	0	0.00%	Picture1.FillColor = OldC	
461	C:\IG\IG\PRE\FMalla.frm	Form_Activate	20	0	0	0.00%	0	0.00%	Picture1.Line (0, 0)-(Xl, Yl), , B	
462	C:\IG\IG\PRE\FMalla.frm	Option1_Click	13	0	0	0.00%	0	0.00%	Picture1.FillStyle = 3	
463	C:\IG\IG\PRE\FMalla.frm	Form_Activate	22	0	0	0.00%	0	0.00%	If Ns > 0 Then	
464	C:\IG\IG\PRE\FMalla.frm	Option2_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
465	C:\IG\IG\PRE\FMalla.frm	Form_Activate	24	0	0	0.00%	0	0.00%	Picture1.Line (S(0, K), S(1, K))-(S(2, K), S(3, K)), , B	
466	C:\IG\IG\PRE\FMalla.frm	Form_Activate	25	0	0	0.00%	0	0.00%	Picture1.CurrentX = S(0, K) / 2 + S(2, K) / 2	
467	C:\IG\IG\PRE\FMalla.frm	Form_Activate	26	0	0	0.00%	0	0.00%	Picture1.CurrentY = S(1, K) / 2 + S(3, K) / 2	
468	C:\IG\IG\PRE\FMalla.frm	Option1_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
469	C:\IG\IG\PRE\FMalla.frm	Option1_Click	2	0	0	0.00%	0	0.00%	Picture1.Cls	
470	C:\IG\IG\PRE\FMalla.frm	Option1_Click	3	0	0	0.00%	0	0.00%	VScroll1.Max = 1	
471	C:\IG\IG\PRE\FMalla.frm	Option1_Click	4	0	0	0.00%	0	0.00%	VScroll1.Min = Ndx	
472	C:\IG\IG\PRE\FMalla.frm	Option1_Click	5	0	0	0.00%	0	0.00%	VScroll1 = 1	
473	C:\IG\IG\PRE\FMalla.frm	Option1_Click	6	0	0	0.00%	0	0.00%	Option3.Caption = "Volumenes de control uniforme"	
474	C:\IG\IG\PRE\FMalla.frm	Option1_Click	7	0	0	0.00%	0	0.00%	Option4.Caption = "Agrupados a los extremos"	
475	C:\IG\IG\PRE\FMalla.frm	Option1_Click	8	0	0	0.00%	0	0.00%	Option5.Caption = "Agrupados al centro"	
476	C:\IG\IG\PRE\FMalla.frm	Option1_Click	9	0	0	0.00%	0	0.00%	Option6.Caption = "Agrupados a la izquierda"	
477	C:\IG\IG\PRE\FMalla.frm	Option1_Click	10	0	0	0.00%	0	0.00%	Option7.Caption = "Agrupados a la derecha"	
478	C:\IG\IG\PRE\FMalla.frm	Form_Activate	21	0	0	0.00%	0	0.00%	Option1 = True	
479	C:\IG\IG\PRE\FV.FRM	Option2_Click	9	0	0	0.00%	0	0.00%	Vyi(1, Combo1.ListIndex + 1) = Index	
480	C:\IG\IG\PRE\FV.FRM	Option1_Click	13	0	0	0.00%	0	0.00%	Option2(1).Enabled = True	
481	C:\IG\IG\PRE\FV.FRM	Option1_Click	14	0	0	0.00%	0	0.00%	Option2(0).Enabled = True	
482	C:\IG\IG\PRE\FV.FRM	Option1_Click	15	0	0	0.00%	0	0.00%	Case Option1(3)	
483	C:\IG\IG\PRE\FV.FRM	Option1_Click	16	0	0	0.00%	0	0.00%	Option2(Vyd(1, Combo1.ListIndex + 1)) = True	
484	C:\IG\IG\PRE\FV.FRM	Option1_Click	17	0	0	0.00%	0	0.00%	Option2(1).Enabled = False	
485	C:\IG\IG\PRE\FV.FRM	Option1_Click	18	0	0	0.00%	0	0.00%	Option2(0).Enabled = False	
486	C:\IG\IG\PRE\FV.FRM	Option2_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
487	C:\IG\IG\PRE\FV.FRM	Option2_Click	2	0	0	0.00%	0	0.00%	Case 0	
488	C:\IG\IG\PRE\FV.FRM	Option2_Click	3	0	0	0.00%	0	0.00%	Frame4.Visible = False	
489	C:\IG\IG\PRE\FV.FRM	Option2_Click	4	0	0	0.00%	0	0.00%	For I = 0 To 1	
490	C:\IG\IG\PRE\FV.FRM	Option2_Click	5	0	0	0.00%	0	0.00%	Text2(I).Visible = False	
491	C:\IG\IG\PRE\FV.FRM	Option2_Click	6	0	0	0.00%	0	0.00%	Case Option1(0)	
492	C:\IG\IG\PRE\Dominio.frm	Combo1_Click	5	0	0	0.00%	0	0.00%	Text3.Visible = True	
493	C:\IG\IG\PRE\FV.FRM	Option2_Click	8	0	0	0.00%	0	0.00%	Case Option1(1)	
494	C:\IG\IG\PRE\FV.FRM	Option1_Click	10	0	0	0.00%	0	0.00%	Option2(0).Enabled = False	
495	C:\IG\IG\PRE\FV.FRM	Option2_Click	10	0	0	0.00%	0	0.00%	Case Option1(2)	
496	C:\IG\IG\PRE\FV.FRM	Option2_Click	11	0	0	0.00%	0	0.00%	Vxs(1, Combo1.ListIndex + 1) = Index	
497	C:\IG\IG\PRE\FV.FRM	Option2_Click	12	0	0	0.00%	0	0.00%	Case Option1(3)	
498	C:\IG\IG\PRE\FV.FRM	Option2_Click	13	0	0	0.00%	0	0.00%	Vyd(1, Combo1.ListIndex + 1) = Index	
499	C:\IG\IG\PRE\FV.FRM	Option2_Click	14	0	0	0.00%	0	0.00%	Case 1	
500	C:\IG\IG\PRE\FV.FRM	Option2_Click	15	0	0	0.00%	0	0.00%	Frame4.Visible = True	
501	C:\IG\IG\PRE\FV.FRM	Option2_Click	16	0	0	0.00%	0	0.00%	Text2(1).Visible = True	
502	C:\IG\IG\PRE\FV.FRM	Option2_Click	17	0	0	0.00%	0	0.00%	Text2(0).Visible = True	
503	C:\IG\IG\PRE\FV.FRM	Option2_Click	18	0	0	0.00%	0	0.00%	Label3(0) = "v ext."	
504	C:\IG\IG\PRE\FV.FRM	Option2_Click	19	0	0	0.00%	0	0.00%	Label3(1) = "v cen."	
505	C:\IG\IG\PRE\FV.FRM	Option2_Click	20	0	0	0.00%	0	0.00%	Label3(1).Visible = True	
506	C:\IG\IG\PRE\FV.FRM	Option2_Click	21	0	0	0.00%	0	0.00%	Case Option1(0)	
507	C:\IG\IG\PRE\FV.FRM	Option2_Click	7	0	0	0.00%	0	0.00%	Vxi(1, Combo1.ListIndex + 1) = Index	
508	C:\IG\IG\PRE\FV.FRM	Frame4_DragDrop	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
509	C:\IG\IG\PRE\FV.FRM	Form_Load	8	0	0	0.00%	0	0.00%	Vyi(1, I) = 2	
510	C:\IG\IG\PRE\FV.FRM	Form_Load	9	0	0	0.00%	0	0.00%	Vyi(2, I) = 0	
511	C:\IG\IG\PRE\FV.FRM	Form_Load	10	0	0	0.00%	0	0.00%	Vyi(3, I) = 0	
512	C:\IG\IG\PRE\FV.FRM	Form_Load	11	0	0	0.00%	0	0.00%	For I = 1 To Ndxs	
513	C:\IG\IG\PRE\FV.FRM	Form_Load	12	0	0	0.00%	0	0.00%	Vxs(1, I) = 2	
514	C:\IG\IG\PRE\FV.FRM	Form_Load	13	0	0	0.00%	0	0.00%	Vxs(2, I) = 0	
515	C:\IG\IG\PRE\FV.FRM	Form_Load	14	0	0	0.00%	0	0.00%	Vxs(3, I) = 0	
516	C:\IG\IG\PRE\FV.FRM	Form_Load	15	0	0	0.00%	0	0.00%	For I = 1 To Ndyd	
517	C:\IG\IG\PRE\FV.FRM	Form_Load	16	0	0	0.00%	0	0.00%	Vyd(1, I) = 2	
518	C:\IG\IG\PRE\FV.FRM	Form_Load	17	0	0	0.00%	0	0.00%	Vyd(2, I) = 0	
519	C:\IG\IG\PRE\FV.FRM	Form_Load	18	0	0	0.00%	0	0.00%	Vyd(3, I) = 0	
520	C:\IG\IG\PRE\FV.FRM	Frame1_DragDrop	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
521	C:\IG\IG\PRE\FV.FRM	Option1_Click	12	0	0	0.00%	0	0.00%	Option2(Vxs(1, Combo1.ListIndex + 1)) = True	
522	C:\IG\IG\PRE\FV.FRM	Frame3_DragDrop	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
523	C:\IG\IG\PRE\FV.FRM	Option1_Click	11	0	0	0.00%	0	0.00%	Case Option1(2)	
524	C:\IG\IG\PRE\FV.FRM	Label1_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
525	C:\IG\IG\PRE\FV.FRM	Label2_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
526	C:\IG\IG\PRE\FV.FRM	Label3_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
527	C:\IG\IG\PRE\FV.FRM	Option1_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
528	C:\IG\IG\PRE\FV.FRM	Option1_Click	2	0	0	0.00%	0	0.00%	Call LlenarC	
529	C:\IG\IG\PRE\FV.FRM	Option1_Click	3	0	0	0.00%	0	0.00%	Case Option1(0)	
530	C:\IG\IG\PRE\FV.FRM	Option1_Click	4	0	0	0.00%	0	0.00%	Option2(Vxi(1, Combo1.ListIndex + 1)) = True	
531	C:\IG\IG\PRE\FV.FRM	Option1_Click	5	0	0	0.00%	0	0.00%	Option2(1).Enabled = True	
532	C:\IG\IG\PRE\FV.FRM	Option1_Click	6	0	0	0.00%	0	0.00%	Option2(0).Enabled = True	
533	C:\IG\IG\PRE\FV.FRM	Option1_Click	7	0	0	0.00%	0	0.00%	Case Option1(1)	
534	C:\IG\IG\PRE\FV.FRM	Option1_Click	8	0	0	0.00%	0	0.00%	Option2(Vyi(1, Combo1.ListIndex + 1)) = True	
535	C:\IG\IG\PRE\FV.FRM	Option1_Click	9	0	0	0.00%	0	0.00%	Option2(1).Enabled = False	
536	C:\IG\IG\PRE\FV.FRM	Option2_Click	24	0	0	0.00%	0	0.00%	Vxi(1, Combo1.ListIndex + 1) = Index	
537	C:\IG\IG\PRE\FV.FRM	Frame2_DragDrop	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
538	C:\IG\IG\PRE\FV.FRM	Text2_Change	8	0	0	0.00%	0	0.00%	Vyi(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
539	C:\IG\IG\PRE\FV.FRM	Option2_Click	22	0	0	0.00%	0	0.00%	For I = 0 To 1	
540	C:\IG\IG\PRE\FV.FRM	Option2_Click	55	0	0	0.00%	0	0.00%	Case Option1(3)	
541	C:\IG\IG\PRE\FV.FRM	Option2_Click	56	0	0	0.00%	0	0.00%	For I = 0 To 1	
542	C:\IG\IG\PRE\FV.FRM	Option2_Click	57	0	0	0.00%	0	0.00%	Text2(I) = Vyd(I + 2, Combo1.ListIndex + 1)	
543	C:\IG\IG\PRE\FV.FRM	Option2_Click	58	0	0	0.00%	0	0.00%	Vyd(1, Combo1.ListIndex + 1) = Index	
544	C:\IG\IG\PRE\FV.FRM	Picture1_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
545	C:\IG\IG\PRE\FV.FRM	Text1_Change	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
546	C:\IG\IG\PRE\FV.FRM	Text2_Change	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
547	C:\IG\IG\PRE\FV.FRM	Text2_Change	2	0	0	0.00%	0	0.00%	Case Option1(0)	
548	C:\IG\IG\PRE\FV.FRM	Text2_Change	3	0	0	0.00%	0	0.00%	If Index = 0 Then	
549	C:\IG\IG\PRE\FV.FRM	Text2_Change	4	0	0	0.00%	0	0.00%	Vxi(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
550	C:\IG\IG\PRE\FV.FRM	Text2_Change	5	0	0	0.00%	0	0.00%	Vxi(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
551	C:\IG\IG\PRE\FV.FRM	Option2_Click	53	0	0	0.00%	0	0.00%	Text2(I) = Vxs(I + 2, Combo1.ListIndex + 1)	
552	C:\IG\IG\PRE\FV.FRM	Text2_Change	7	0	0	0.00%	0	0.00%	If Index = 0 Then	
553	C:\IG\IG\PRE\FV.FRM	Option2_Click	52	0	0	0.00%	0	0.00%	For I = 0 To 1	
554	C:\IG\IG\PRE\FV.FRM	Text2_Change	9	0	0	0.00%	0	0.00%	Vyi(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
555	C:\IG\IG\PRE\FV.FRM	Text2_Change	10	0	0	0.00%	0	0.00%	Case Option1(2)	
556	C:\IG\IG\PRE\FV.FRM	Text2_Change	11	0	0	0.00%	0	0.00%	If Index = 0 Then	
557	C:\IG\IG\PRE\FV.FRM	Text2_Change	12	0	0	0.00%	0	0.00%	Vxs(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
558	C:\IG\IG\PRE\FV.FRM	Text2_Change	13	0	0	0.00%	0	0.00%	Vxs(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
559	C:\IG\IG\PRE\FV.FRM	Text2_Change	14	0	0	0.00%	0	0.00%	Case Option1(3)	
560	C:\IG\IG\PRE\FV.FRM	Text2_Change	15	0	0	0.00%	0	0.00%	If Index = 0 Then	
561	C:\IG\IG\PRE\FV.FRM	Text2_Change	16	0	0	0.00%	0	0.00%	Vyd(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
562	C:\IG\IG\PRE\FV.FRM	Text2_Change	17	0	0	0.00%	0	0.00%	Vyd(Index + 2, Combo1.ListIndex + 1) = Val(Text2(Index))	
563	C:\IG\IG\PRE\Dominio.frm	Combo1_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
564	C:\IG\IG\PRE\Dominio.frm	Combo1_Click	2	0	0	0.00%	0	0.00%	If Combo1.ListIndex = 0 Then	
565	C:\IG\IG\PRE\Dominio.frm	Combo1_Click	3	0	0	0.00%	0	0.00%	Text3.Visible = False	
566	C:\IG\IG\PRE\FPR.frm	Form_Load	12	0	0	0.00%	0	0.00%	Relax(2) = 1	
567	C:\IG\IG\PRE\FV.FRM	Text2_Change	6	0	0	0.00%	0	0.00%	Case Option1(1)	
568	C:\IG\IG\PRE\FV.FRM	Option2_Click	38	0	0	0.00%	0	0.00%	Frame4.Visible = True	
569	C:\IG\IG\PRE\FV.FRM	Form_Load	5	0	0	0.00%	0	0.00%	Vxi(2, I) = 0	
570	C:\IG\IG\PRE\FV.FRM	Option2_Click	25	0	0	0.00%	0	0.00%	Case Option1(1)	
571	C:\IG\IG\PRE\FV.FRM	Option2_Click	26	0	0	0.00%	0	0.00%	For I = 0 To 1	
572	C:\IG\IG\PRE\FV.FRM	Option2_Click	27	0	0	0.00%	0	0.00%	Text2(I) = Vyi(I + 2, Combo1.ListIndex + 1)	
573	C:\IG\IG\PRE\FV.FRM	Option2_Click	28	0	0	0.00%	0	0.00%	Vyi(1, Combo1.ListIndex + 1) = Index	
574	C:\IG\IG\PRE\FV.FRM	Option2_Click	29	0	0	0.00%	0	0.00%	Case Option1(2)	
575	C:\IG\IG\PRE\FV.FRM	Option2_Click	30	0	0	0.00%	0	0.00%	For I = 0 To 1	
576	C:\IG\IG\PRE\FV.FRM	Option2_Click	31	0	0	0.00%	0	0.00%	Text2(I) = Vxs(I + 2, Combo1.ListIndex + 1)	
577	C:\IG\IG\PRE\FV.FRM	Option2_Click	32	0	0	0.00%	0	0.00%	Vxs(1, Combo1.ListIndex + 1) = Index	
578	C:\IG\IG\PRE\FV.FRM	Option2_Click	33	0	0	0.00%	0	0.00%	Case Option1(3)	
579	C:\IG\IG\PRE\FV.FRM	Option2_Click	34	0	0	0.00%	0	0.00%	For I = 0 To 1	
580	C:\IG\IG\PRE\FV.FRM	Option2_Click	35	0	0	0.00%	0	0.00%	Text2(I) = Vyd(I + 2, Combo1.ListIndex + 1)	
581	C:\IG\IG\PRE\FV.FRM	Option2_Click	54	0	0	0.00%	0	0.00%	Vxs(1, Combo1.ListIndex + 1) = Index	
582	C:\IG\IG\PRE\FV.FRM	Option2_Click	37	0	0	0.00%	0	0.00%	Case 2	
583	C:\IG\IG\PRE\FV.FRM	Option2_Click	23	0	0	0.00%	0	0.00%	Text2(I) = Vxi(I + 2, Combo1.ListIndex + 1)	
584	C:\IG\IG\PRE\FV.FRM	Option2_Click	39	0	0	0.00%	0	0.00%	Text2(1).Visible = False	
585	C:\IG\IG\PRE\FV.FRM	Option2_Click	40	0	0	0.00%	0	0.00%	Text2(0).Visible = True	
586	C:\IG\IG\PRE\FV.FRM	Option2_Click	41	0	0	0.00%	0	0.00%	Label3(0) = "v"	
587	C:\IG\IG\PRE\FV.FRM	Option2_Click	42	0	0	0.00%	0	0.00%	Label3(1).Visible = False	
588	C:\IG\IG\PRE\FV.FRM	Option2_Click	43	0	0	0.00%	0	0.00%	Case Option1(0)	
589	C:\IG\IG\PRE\FV.FRM	Option2_Click	44	0	0	0.00%	0	0.00%	For I = 0 To 1	
590	C:\IG\IG\PRE\FV.FRM	Option2_Click	45	0	0	0.00%	0	0.00%	Text2(I) = Vxi(I + 2, Combo1.ListIndex + 1)	
591	C:\IG\IG\PRE\FV.FRM	Option2_Click	46	0	0	0.00%	0	0.00%	Vxi(1, Combo1.ListIndex + 1) = Index	
592	C:\IG\IG\PRE\FV.FRM	Option2_Click	47	0	0	0.00%	0	0.00%	Case Option1(1)	
593	C:\IG\IG\PRE\FV.FRM	Option2_Click	48	0	0	0.00%	0	0.00%	For I = 0 To 1	
594	C:\IG\IG\PRE\FV.FRM	Option2_Click	49	0	0	0.00%	0	0.00%	Text2(I) = Vyi(I + 2, Combo1.ListIndex + 1)	
595	C:\IG\IG\PRE\FV.FRM	Option2_Click	50	0	0	0.00%	0	0.00%	Vyi(1, Combo1.ListIndex + 1) = Index	
596	C:\IG\IG\PRE\FV.FRM	Option2_Click	51	0	0	0.00%	0	0.00%	Case Option1(2)	
597	C:\IG\IG\PRE\FV.FRM	Option2_Click	36	0	0	0.00%	0	0.00%	Vyd(1, Combo1.ListIndex + 1) = Index	
598	C:\IG\IG\PRE\FV.FRM	Combo1_Click	22	0	0	0.00%	0	0.00%	For I = 0 To 1	
599	C:\IG\IG\PRE\FV.FRM	Command1_Click	1	0	0	0.00%	0	0.00%	>>Entry Point<<	
600	C:\IG\IG\PRE\FV.FRM	Combo1_Click	9	0	0	0.00%	0	0.00%	Text1(0) = Yi(1, Combo1.ListIndex + 1)	
601	C:\IG\IG\PRE\FV.FRM	Combo1_Click	10	0	0	0.00%	0	0.00%	Text1(1) = Yi(2, Combo1.ListIndex + 1)	
602	C:\IG\IG\PRE\FV.FRM	Combo1_Click	11	0	0	0.00%	0	0.00%	Picture1.Line (XU(2), YV(Yi(1, Combo1.ListIndex + 1) + 1))-(XU(2), YV(Yi(2, Combo1.ListIndex + 1) + 	
603	C:\IG\IG\PRE\FV.FRM	Combo1_Click	12	0	0	0.00%	0	0.00%	Case Option1(2)	
604	C:\IG\IG\PRE\FV.FRM	Combo1_Click	13	0	0	0.00%	0	0.00%	Text1(0) = Xs(1, Combo1.ListIndex + 1)	
605	C:\IG\IG\PRE\FV.FRM	Combo1_Click	14	0	0	0.00%	0	0.00%	Text1(1) = Xs(2, Combo1.ListIndex + 1)	
606	C:\IG\IG\PRE\FV.FRM	Combo1_Click	15	0	0	0.00%	0	0.00%	Picture1.Line (XU(Xs(1, Combo1.ListIndex + 1) + 1), YV(M1))-(XU(Xs(2, Combo1.ListIndex + 1) + 2), YV	
607	C:\IG\IG\PRE\FV.FRM	Combo1_Click	16	0	0	0.00%	0	0.00%	Case Option1(3)	
608	C:\IG\IG\PRE\FV.FRM	Combo1_Click	17	0	0	0.00%	0	0.00%	Text1(0) = Yd(1, Combo1.ListIndex + 1)	
609	C:\IG\IG\PRE\FV.FRM	Combo1_Click	18	0	0	0.00%	0	0.00%	Text1(1) = Yd(2, Combo1.ListIndex + 1)	
610	C:\IG\IG\PRE\FV.FRM	Combo1_Click	19	0	0	0.00%	0	0.00%	Picture1.Line (XU(L1), YV(Yd(1, Combo1.ListIndex + 1) + 1))-(XU(L1), YV(Yd(2, Combo1.ListIndex + 1) 	
611	C:\IG\IG\PRE\FV.FRM	Combo1_Click	7	0	0	0.00%	0	0.00%	Picture1.Line (XU(Xi(1, Combo1.ListIndex + 1) + 1), YV(2))-(XU(Xi(2, Combo1.ListIndex + 1) + 2), YV(	
612	C:\IG\IG\PRE\FV.FRM	Combo1_Click	21	0	0	0.00%	0	0.00%	Option2(Vxi(1, Combo1.ListIndex + 1)) = True	
613	C:\IG\IG\PRE\FV.FRM	Combo1_Click	6	0	0	0.00%	0	0.00%	Text1(1) = Xi(2, Combo1.ListIndex + 1)	
614	C:\IG\IG\PRE\FV.FRM	Combo1_Click	23	0	0	0.00%	0	0.00%	Text2(I) = Vxi(I + 2, Combo1.ListIndex + 1)	
615	C:\IG\IG\PRE\FV.FRM	Combo1_Click	24	0	0	0.00%	0	0.00%	Case Option1(1)	
616	C:\IG\IG\PRE\FV.FRM	Combo1_Click	25	0	0	0.00%	0	0.00%	Option2(Vyi(1, Combo1.ListIndex + 1)) = True	
617	C:\IG\IG\PRE\FV.FRM	Combo1_Click	26	0	0	0.00%	0	0.00%	For I = 0 To 1	
618	C:\IG\IG\PRE\FV.FRM	Combo1_Click	27	0	0	0.00%	0	0.00%	Text2(I) = Vyi(I + 2, Combo1.ListIndex + 1)	
619	C:\IG\IG\PRE\FV.FRM	Combo1_Click	28	0	0	0.00%	0	0.00%	Case Option1(2)	
620	C:\IG\IG\PRE\FV.FRM	Combo1_Click	29	0	0	0.00%	0	0.00%	Option2(Vxs(1, Combo1.ListIndex + 1)) = True	
621	C:\IG\IG\PRE\FV.FRM	Combo1_Click	30	0	0	0.00%	0	0.00%	For I = 0 To 1	
622	C:\IG\IG\PRE\FV.FRM	Combo1_Click	31	0	0	0.00%	0	0.00%	Text2(I) = Vxs(I + 2, Combo1.ListIndex + 1)	
623	C:\IG\IG\PRE\FV.FRM	Combo1_Click	32	0	0	0.00%	0	0.00%	Case Option1(3)	
624	C:\IG\IG\PRE\FV.FRM	Combo1_Click	33	0	0	0.00%	0	0.00%	Option2(Vyd(1, Combo1.ListIndex + 1)) = True	
625	C:\IG\IG\PRE\FV.FRM	Combo1_Click	34	0	0	0.00%	0	0.00%	For I = 0 To 1	
626	C:\IG\IG\PRE\FV.FRM	Form_Load	7	0	0	0.00%	0	0.00%	For I = 1 To Ndyi	
627	C:\IG\IG\PRE\FV.FRM	Combo1_Click	20	0	0	0.00%	0	0.00%	Case Option1(0)	
628	C:\IG\IG\PRE\FV.FRM	LlenarC	16	0	0	0.00%	0	0.00%	Combo1.AddItem (I)	
629	C:\IG\IG\PRE\FV.FRM	LlenarC	2	0	0	0.00%	0	0.00%	Combo1.Clear	
630	C:\IG\IG\PRE\FV.FRM	LlenarC	3	0	0	0.00%	0	0.00%	For J = 0 To 3	
631	C:\IG\IG\PRE\FV.FRM	LlenarC	4	0	0	0.00%	0	0.00%	If Option1(J) Then	
632	C:\IG\IG\PRE\FV.FRM	LlenarC	5	0	0	0.00%	0	0.00%	Case 0	
633	C:\IG\IG\PRE\FV.FRM	LlenarC	6	0	0	0.00%	0	0.00%	For I = 1 To Ndxi	
634	C:\IG\IG\PRE\FV.FRM	LlenarC	7	0	0	0.00%	0	0.00%	Combo1.AddItem (I)	
635	C:\IG\IG\PRE\FV.FRM	LlenarC	8	0	0	0.00%	0	0.00%	Case 1	
636	C:\IG\IG\PRE\FV.FRM	LlenarC	9	0	0	0.00%	0	0.00%	For I = 1 To Ndyi	
637	C:\IG\IG\PRE\FV.FRM	LlenarC	10	0	0	0.00%	0	0.00%	Combo1.AddItem (I)	
638	C:\IG\IG\PRE\FV.FRM	LlenarC	11	0	0	0.00%	0	0.00%	Case 2	
639	C:\IG\IG\PRE\FV.FRM	LlenarC	12	0	0	0.00%	0	0.00%	For I = 1 To Ndxs	
640	C:\IG\IG\PRE\FV.FRM	LlenarC	13	0	0	0.00%	0	0.00%	Combo1.AddItem (I)	
641	C:\IG\IG\PRE\FV.FRM	Combo1_Click	8	0	0	0.00%	0	0.00%	Case Option1(1)	
642	C:\IG\IG\PRE\FV.FRM	LlenarC	15	0	0	0.00%	0	0.00%	For I = 1 To Ndyd	
643	C:\IG\IG\PRE\FV.FRM	Command1_Click	2	0	0	0.00%	0	0.00%	FTfV.Show (1)	
644	C:\IG\IG\PRE\FV.FRM	LlenarC	17	0	0	0.00%	0	0.00%	Combo1.ListIndex = 0	
